Time_index,Reservoir_hydro_existing_QC
4908.0,0.000181757
4909.0,0.000181757
4910.0,0.000181757
4911.0,0.000181757
4912.0,0.000181757
4913.0,0.000181757
4914.0,0.000181757
4915.0,0.000181757
4916.0,0.000181757
4917.0,0.000181757
4918.0,0.000181757
4919.0,0.000181757
4920.0,0.000181757
4921.0,0.000181757
4922.0,0.000181757
4923.0,0.000181757
4924.0,0.000181757
4925.0,0.000181757
4926.0,0.000181757
4927.0,0.000181757
4928.0,0.000181757
4929.0,0.000181757
4930.0,0.000181757
4931.0,0.000181757
4932.0,0.000181757
4933.0,0.000181757
4934.0,0.000181757
4935.0,0.000181757
4936.0,0.000181757
4937.0,0.000181757
4938.0,0.000181757
4939.0,0.000181757
4940.0,0.000181757
4941.0,0.000181757
4942.0,0.000181757
4943.0,0.000181757
4944.0,0.000181757
4945.0,0.000181757
4946.0,0.000181757
4947.0,0.000181757
4948.0,0.000181757
4949.0,0.000181757
4950.0,0.000181757
4951.0,0.000181757
4952.0,0.000181757
4953.0,0.000181757
4954.0,0.000181757
4955.0,0.000181757
4956.0,0.000181757
4957.0,0.000181757
4958.0,0.000181757
4959.0,0.000181757
4960.0,0.000181757
4961.0,0.000181757
4962.0,0.000181757
4963.0,0.000181757
4964.0,0.000181757
4965.0,0.000181757
4966.0,0.000181757
4967.0,0.000181757
4968.0,0.000181757
4969.0,0.000181757
4970.0,0.000181757
4971.0,0.000181757
4972.0,0.000181757
4973.0,0.000181757
4974.0,0.000181757
4975.0,0.000181757
4976.0,0.000181757
4977.0,0.000181757
4978.0,0.000181757
4979.0,0.000181757
4980.0,0.000181757
4981.0,0.000181757
4982.0,0.000181757
4983.0,0.000181757
4984.0,0.000181757
4985.0,0.000181757
4986.0,0.000181757
4987.0,0.000181757
4988.0,0.000181757
4989.0,0.000181757
4990.0,0.000181757
4991.0,0.000181757
4992.0,0.000181757
4993.0,0.000181757
4994.0,0.000181757
4995.0,0.000181757
4996.0,0.000181757
4997.0,0.000181757
4998.0,0.000181757
4999.0,0.000181757
5000.0,0.000181757
5001.0,0.000181757
5002.0,0.000181757
5003.0,0.000181757
5004.0,0.000181757
5005.0,0.000181757
5006.0,0.000181757
5007.0,0.000181757
5008.0,0.000181757
5009.0,0.000181757
5010.0,0.000181757
5011.0,0.000181757
5012.0,0.000181757
5013.0,0.000181757
5014.0,0.000181757
5015.0,0.000181757
5016.0,0.000181757
5017.0,0.000181757
5018.0,0.000181757
5019.0,0.000181757
5020.0,0.000181757
5021.0,0.000181757
5022.0,0.000181757
5023.0,0.000181757
5024.0,0.000181757
5025.0,0.000181757
5026.0,0.000181757
5027.0,0.000181757
5028.0,0.000181757
5029.0,0.000181757
5030.0,0.000181757
5031.0,0.000181757
5032.0,0.000181757
5033.0,0.000181757
5034.0,0.000181757
5035.0,0.000181757
5036.0,0.000181757
5037.0,0.000181757
5038.0,0.000181757
5039.0,0.000181757
5040.0,0.000181757
5041.0,0.000181757
5042.0,0.000181757
5043.0,0.000181757
5044.0,0.000181757
5045.0,0.000181757
5046.0,0.000181757
5047.0,0.000181757
5048.0,0.000181757
5049.0,0.000181757
5050.0,0.000181757
5051.0,0.000181757
5052.0,0.000181757
5053.0,0.000181757
5054.0,0.000181757
5055.0,0.000181757
5056.0,0.000181757
5057.0,0.000181757
5058.0,0.000181757
5059.0,0.000181757
5060.0,0.000181757
5061.0,0.000181757
5062.0,0.000181757
5063.0,0.000181757
5064.0,0.000181757
5065.0,0.000181757
5066.0,0.000181757
5067.0,0.000181757
5068.0,0.000181757
5069.0,0.000181757
5070.0,0.000181757
5071.0,0.000181757
5072.0,0.000181757
5073.0,0.000181757
5074.0,0.000181757
5075.0,0.000181757
5076.0,0.000181757
5077.0,0.000181757
5078.0,0.000181757
5079.0,0.000181757
5080.0,0.000181757
5081.0,0.000181757
5082.0,0.000181757
5083.0,0.000181757
5084.0,0.000181757
5085.0,0.000181757
5086.0,0.000181757
5087.0,0.000181757
5088.0,0.000181757
5089.0,0.000143573
5090.0,0.000143573
5091.0,0.000143573
5092.0,0.000143573
5093.0,0.000143573
5094.0,0.000143573
5095.0,0.000143573
5096.0,0.000143573
5097.0,0.000143573
5098.0,0.000143573
5099.0,0.000143573
5100.0,0.000143573
5101.0,0.000143573
5102.0,0.000143573
5103.0,0.000143573
5104.0,0.000143573
5105.0,0.000143573
5106.0,0.000143573
5107.0,0.000143573
5108.0,0.000143573
5109.0,0.000143573
5110.0,0.000143573
5111.0,0.000143573
5112.0,0.000143573
5113.0,0.000143573
5114.0,0.000143573
5115.0,0.000143573
5116.0,0.000143573
5117.0,0.000143573
5118.0,0.000143573
5119.0,0.000143573
5120.0,0.000143573
5121.0,0.000143573
5122.0,0.000143573
5123.0,0.000143573
5124.0,0.000143573
5125.0,0.000143573
5126.0,0.000143573
5127.0,0.000143573
5128.0,0.000143573
5129.0,0.000143573
5130.0,0.000143573
5131.0,0.000143573
5132.0,0.000143573
5133.0,0.000143573
5134.0,0.000143573
5135.0,0.000143573
5136.0,0.000143573
5137.0,0.000143573
5138.0,0.000143573
5139.0,0.000143573
5140.0,0.000143573
5141.0,0.000143573
5142.0,0.000143573
5143.0,0.000143573
5144.0,0.000143573
5145.0,0.000143573
5146.0,0.000143573
5147.0,0.000143573
5148.0,0.000143573
5149.0,0.000143573
5150.0,0.000143573
5151.0,0.000143573
5152.0,0.000143573
5153.0,0.000143573
5154.0,0.000143573
5155.0,0.000143573
5156.0,0.000143573
5157.0,0.000143573
5158.0,0.000143573
5159.0,0.000143573
5160.0,0.000143573
5161.0,0.000143573
5162.0,0.000143573
5163.0,0.000143573
5164.0,0.000143573
5165.0,0.000143573
5166.0,0.000143573
5167.0,0.000143573
5168.0,0.000143573
5169.0,0.000143573
5170.0,0.000143573
5171.0,0.000143573
5172.0,0.000143573
5173.0,0.000143573
5174.0,0.000143573
5175.0,0.000143573
5176.0,0.000143573
5177.0,0.000143573
5178.0,0.000143573
5179.0,0.000143573
5180.0,0.000143573
5181.0,0.000143573
5182.0,0.000143573
5183.0,0.000143573
5184.0,0.000143573
5185.0,0.000143573
5186.0,0.000143573
5187.0,0.000143573
5188.0,0.000143573
5189.0,0.000143573
5190.0,0.000143573
5191.0,0.000143573
5192.0,0.000143573
5193.0,0.000143573
5194.0,0.000143573
5195.0,0.000143573
5196.0,0.000143573
5197.0,0.000143573
5198.0,0.000143573
5199.0,0.000143573
5200.0,0.000143573
5201.0,0.000143573
5202.0,0.000143573
5203.0,0.000143573
5204.0,0.000143573
5205.0,0.000143573
5206.0,0.000143573
5207.0,0.000143573
5208.0,0.000143573
5209.0,0.000143573
5210.0,0.000143573
5211.0,0.000143573
5212.0,0.000143573
5213.0,0.000143573
5214.0,0.000143573
5215.0,0.000143573
5216.0,0.000143573
5217.0,0.000143573
5218.0,0.000143573
5219.0,0.000143573
5220.0,0.000143573
5221.0,0.000143573
5222.0,0.000143573
5223.0,0.000143573
5224.0,0.000143573
5225.0,0.000143573
5226.0,0.000143573
5227.0,0.000143573
5228.0,0.000143573
5229.0,0.000143573
5230.0,0.000143573
5231.0,0.000143573
5232.0,0.000143573
5233.0,0.000143573
5234.0,0.000143573
5235.0,0.000143573
5236.0,0.000143573
5237.0,0.000143573
5238.0,0.000143573
5239.0,0.000143573
5240.0,0.000143573
5241.0,0.000143573
5242.0,0.000143573
5243.0,0.000143573
5244.0,0.000143573
5245.0,0.000143573
5246.0,0.000143573
5247.0,0.000143573
5248.0,0.000143573
5249.0,0.000143573
5250.0,0.000143573
5251.0,0.000143573
5252.0,0.000143573
5253.0,0.000143573
5254.0,0.000143573
5255.0,0.000143573
5256.0,0.000143573
5257.0,0.000143573
5258.0,0.000143573
5259.0,0.000143573
5260.0,0.000143573
5261.0,0.000143573
5262.0,0.000143573
5263.0,0.000143573
5264.0,0.000143573
5265.0,0.000143573
5266.0,0.000143573
5267.0,0.000143573
5268.0,0.000143573
5269.0,0.000143573
5270.0,0.000143573
5271.0,0.000143573
5272.0,0.000143573
5273.0,0.000143573
5274.0,0.000143573
5275.0,0.000143573
5276.0,0.000143573
5277.0,0.000143573
5278.0,0.000143573
5279.0,0.000143573
5280.0,0.000143573
5281.0,0.000143573
5282.0,0.000143573
5283.0,0.000143573
5284.0,0.000143573
5285.0,0.000143573
5286.0,0.000143573
5287.0,0.000143573
5288.0,0.000143573
5289.0,0.000143573
5290.0,0.000143573
5291.0,0.000143573
5292.0,0.000143573
5293.0,0.000143573
5294.0,0.000143573
5295.0,0.000143573
5296.0,0.000143573
5297.0,0.000143573
5298.0,0.000143573
5299.0,0.000143573
5300.0,0.000143573
5301.0,0.000143573
5302.0,0.000143573
5303.0,0.000143573
5304.0,0.000143573
5305.0,0.000143573
5306.0,0.000143573
5307.0,0.000143573
5308.0,0.000143573
5309.0,0.000143573
5310.0,0.000143573
5311.0,0.000143573
5312.0,0.000143573
5313.0,0.000143573
5314.0,0.000143573
5315.0,0.000143573
5316.0,0.000143573
5317.0,0.000143573
5318.0,0.000143573
5319.0,0.000143573
5320.0,0.000143573
5321.0,0.000143573
5322.0,0.000143573
5323.0,0.000143573
5324.0,0.000143573
5325.0,0.000143573
5326.0,0.000143573
5327.0,0.000143573
5328.0,0.000143573
5329.0,0.000143573
5330.0,0.000143573
5331.0,0.000143573
5332.0,0.000143573
5333.0,0.000143573
5334.0,0.000143573
5335.0,0.000143573
5336.0,0.000143573
5337.0,0.000143573
5338.0,0.000143573
5339.0,0.000143573
5340.0,0.000143573
5341.0,0.000143573
5342.0,0.000143573
5343.0,0.000143573
5344.0,0.000143573
5345.0,0.000143573
5346.0,0.000143573
5347.0,0.000143573
5348.0,0.000143573
5349.0,0.000143573
5350.0,0.000143573
5351.0,0.000143573
5352.0,0.000143573
5353.0,0.000143573
5354.0,0.000143573
5355.0,0.000143573
5356.0,0.000143573
5357.0,0.000143573
5358.0,0.000143573
5359.0,0.000143573
5360.0,0.000143573
5361.0,0.000143573
5362.0,0.000143573
5363.0,0.000143573
5364.0,0.000143573
5365.0,0.000143573
5366.0,0.000143573
5367.0,0.000143573
5368.0,0.000143573
5369.0,0.000143573
5370.0,0.000143573
5371.0,0.000143573
5372.0,0.000143573
5373.0,0.000143573
5374.0,0.000143573
5375.0,0.000143573
5376.0,0.000143573
5377.0,0.000143573
5378.0,0.000143573
5379.0,0.000143573
5380.0,0.000143573
5381.0,0.000143573
5382.0,0.000143573
5383.0,0.000143573
5384.0,0.000143573
5385.0,0.000143573
5386.0,0.000143573
5387.0,0.000143573
5388.0,0.000143573
5389.0,0.000143573
5390.0,0.000143573
5391.0,0.000143573
5392.0,0.000143573
5393.0,0.000143573
5394.0,0.000143573
5395.0,0.000143573
5396.0,0.000143573
5397.0,0.000143573
5398.0,0.000143573
5399.0,0.000143573
5400.0,0.000143573
5401.0,0.000143573
5402.0,0.000143573
5403.0,0.000143573
5404.0,0.000143573
5405.0,0.000143573
5406.0,0.000143573
5407.0,0.000143573
5408.0,0.000143573
5409.0,0.000143573
5410.0,0.000143573
5411.0,0.000143573
5412.0,0.000143573
5413.0,0.000143573
5414.0,0.000143573
5415.0,0.000143573
5416.0,0.000143573
5417.0,0.000143573
5418.0,0.000143573
5419.0,0.000143573
5420.0,0.000143573
5421.0,0.000143573
5422.0,0.000143573
5423.0,0.000143573
5424.0,0.000143573
5425.0,0.000143573
5426.0,0.000143573
5427.0,0.000143573
5428.0,0.000143573
5429.0,0.000143573
5430.0,0.000143573
5431.0,0.000143573
5432.0,0.000143573
5433.0,0.000143573
5434.0,0.000143573
5435.0,0.000143573
5436.0,0.000143573
5437.0,0.000143573
5438.0,0.000143573
5439.0,0.000143573
5440.0,0.000143573
5441.0,0.000143573
5442.0,0.000143573
5443.0,0.000143573
5444.0,0.000143573
5445.0,0.000143573
5446.0,0.000143573
5447.0,0.000143573
5448.0,0.000143573
5449.0,0.000143573
5450.0,0.000143573
5451.0,0.000143573
5452.0,0.000143573
5453.0,0.000143573
5454.0,0.000143573
5455.0,0.000143573
5456.0,0.000143573
5457.0,0.000143573
5458.0,0.000143573
5459.0,0.000143573
5460.0,0.000143573
5461.0,0.000143573
5462.0,0.000143573
5463.0,0.000143573
5464.0,0.000143573
5465.0,0.000143573
5466.0,0.000143573
5467.0,0.000143573
5468.0,0.000143573
5469.0,0.000143573
5470.0,0.000143573
5471.0,0.000143573
5472.0,0.000143573
5473.0,0.000143573
5474.0,0.000143573
5475.0,0.000143573
5476.0,0.000143573
5477.0,0.000143573
5478.0,0.000143573
5479.0,0.000143573
5480.0,0.000143573
5481.0,0.000143573
5482.0,0.000143573
5483.0,0.000143573
5484.0,0.000143573
5485.0,0.000143573
5486.0,0.000143573
5487.0,0.000143573
5488.0,0.000143573
5489.0,0.000143573
5490.0,0.000143573
5491.0,0.000143573
5492.0,0.000143573
5493.0,0.000143573
5494.0,0.000143573
5495.0,0.000143573
5496.0,0.000143573
5497.0,0.000143573
5498.0,0.000143573
5499.0,0.000143573
5500.0,0.000143573
5501.0,0.000143573
5502.0,0.000143573
5503.0,0.000143573
5504.0,0.000143573
5505.0,0.000143573
5506.0,0.000143573
5507.0,0.000143573
5508.0,0.000143573
5509.0,0.000143573
5510.0,0.000143573
5511.0,0.000143573
5512.0,0.000143573
5513.0,0.000143573
5514.0,0.000143573
5515.0,0.000143573
5516.0,0.000143573
5517.0,0.000143573
5518.0,0.000143573
5519.0,0.000143573
5520.0,0.000143573
5521.0,0.000143573
5522.0,0.000143573
5523.0,0.000143573
5524.0,0.000143573
5525.0,0.000143573
5526.0,0.000143573
5527.0,0.000143573
5528.0,0.000143573
5529.0,0.000143573
5530.0,0.000143573
5531.0,0.000143573
5532.0,0.000143573
5533.0,0.000143573
5534.0,0.000143573
5535.0,0.000143573
5536.0,0.000143573
5537.0,0.000143573
5538.0,0.000143573
5539.0,0.000143573
5540.0,0.000143573
5541.0,0.000143573
5542.0,0.000143573
5543.0,0.000143573
5544.0,0.000143573
5545.0,0.000143573
5546.0,0.000143573
5547.0,0.000143573
5548.0,0.000143573
5549.0,0.000143573
5550.0,0.000143573
5551.0,0.000143573
5552.0,0.000143573
5553.0,0.000143573
5554.0,0.000143573
5555.0,0.000143573
5556.0,0.000143573
5557.0,0.000143573
5558.0,0.000143573
5559.0,0.000143573
5560.0,0.000143573
5561.0,0.000143573
5562.0,0.000143573
5563.0,0.000143573
5564.0,0.000143573
5565.0,0.000143573
5566.0,0.000143573
5567.0,0.000143573
5568.0,0.000143573
5569.0,0.000143573
5570.0,0.000143573
5571.0,0.000143573
5572.0,0.000143573
5573.0,0.000143573
5574.0,0.000143573
5575.0,0.000143573
5576.0,0.000143573
5577.0,0.000143573
5578.0,0.000143573
5579.0,0.000143573
5580.0,0.000143573
5581.0,0.000143573
5582.0,0.000143573
5583.0,0.000143573
5584.0,0.000143573
5585.0,0.000143573
5586.0,0.000143573
5587.0,0.000143573
5588.0,0.000143573
5589.0,0.000143573
5590.0,0.000143573
5591.0,0.000143573
5592.0,0.000143573
5593.0,0.000143573
5594.0,0.000143573
5595.0,0.000143573
5596.0,0.000143573
5597.0,0.000143573
5598.0,0.000143573
5599.0,0.000143573
5600.0,0.000143573
5601.0,0.000143573
5602.0,0.000143573
5603.0,0.000143573
5604.0,0.000143573
5605.0,0.000143573
5606.0,0.000143573
5607.0,0.000143573
5608.0,0.000143573
5609.0,0.000143573
5610.0,0.000143573
5611.0,0.000143573
5612.0,0.000143573
5613.0,0.000143573
5614.0,0.000143573
5615.0,0.000143573
5616.0,0.000143573
5617.0,0.000143573
5618.0,0.000143573
5619.0,0.000143573
5620.0,0.000143573
5621.0,0.000143573
5622.0,0.000143573
5623.0,0.000143573
5624.0,0.000143573
5625.0,0.000143573
5626.0,0.000143573
5627.0,0.000143573
5628.0,0.000143573
5629.0,0.000143573
5630.0,0.000143573
5631.0,0.000143573
5632.0,0.000143573
5633.0,0.000143573
5634.0,0.000143573
5635.0,0.000143573
5636.0,0.000143573
5637.0,0.000143573
5638.0,0.000143573
5639.0,0.000143573
5640.0,0.000143573
5641.0,0.000143573
5642.0,0.000143573
5643.0,0.000143573
5644.0,0.000143573
5645.0,0.000143573
5646.0,0.000143573
5647.0,0.000143573
5648.0,0.000143573
5649.0,0.000143573
5650.0,0.000143573
5651.0,0.000143573
5652.0,0.000143573
5653.0,0.000143573
5654.0,0.000143573
5655.0,0.000143573
5656.0,0.000143573
5657.0,0.000143573
5658.0,0.000143573
5659.0,0.000143573
5660.0,0.000143573
5661.0,0.000143573
5662.0,0.000143573
5663.0,0.000143573
5664.0,0.000143573
5665.0,0.000143573
5666.0,0.000143573
5667.0,0.000143573
5668.0,0.000143573
5669.0,0.000143573
5670.0,0.000143573
5671.0,0.000143573
5672.0,0.000143573
5673.0,0.000143573
5674.0,0.000143573
5675.0,0.000143573
5676.0,0.000143573
5677.0,0.000143573
5678.0,0.000143573
5679.0,0.000143573
5680.0,0.000143573
5681.0,0.000143573
5682.0,0.000143573
5683.0,0.000143573
5684.0,0.000143573
5685.0,0.000143573
5686.0,0.000143573
5687.0,0.000143573
5688.0,0.000143573
5689.0,0.000143573
5690.0,0.000143573
5691.0,0.000143573
5692.0,0.000143573
5693.0,0.000143573
5694.0,0.000143573
5695.0,0.000143573
5696.0,0.000143573
5697.0,0.000143573
5698.0,0.000143573
5699.0,0.000143573
5700.0,0.000143573
5701.0,0.000143573
5702.0,0.000143573
5703.0,0.000143573
5704.0,0.000143573
5705.0,0.000143573
5706.0,0.000143573
5707.0,0.000143573
5708.0,0.000143573
5709.0,0.000143573
5710.0,0.000143573
5711.0,0.000143573
5712.0,0.000143573
5713.0,0.000143573
5714.0,0.000143573
5715.0,0.000143573
5716.0,0.000143573
5717.0,0.000143573
5718.0,0.000143573
5719.0,0.000143573
5720.0,0.000143573
5721.0,0.000143573
5722.0,0.000143573
5723.0,0.000143573
5724.0,0.000143573
5725.0,0.000143573
5726.0,0.000143573
5727.0,0.000143573
5728.0,0.000143573
5729.0,0.000143573
5730.0,0.000143573
5731.0,0.000143573
5732.0,0.000143573
5733.0,0.000143573
5734.0,0.000143573
5735.0,0.000143573
5736.0,0.000143573
5737.0,0.000143573
5738.0,0.000143573
5739.0,0.000143573
5740.0,0.000143573
5741.0,0.000143573
5742.0,0.000143573
5743.0,0.000143573
5744.0,0.000143573
5745.0,0.000143573
5746.0,0.000143573
5747.0,0.000143573
5748.0,0.000143573
5749.0,0.000143573
5750.0,0.000143573
5751.0,0.000143573
5752.0,0.000143573
5753.0,0.000143573
5754.0,0.000143573
5755.0,0.000143573
5756.0,0.000143573
5757.0,0.000143573
5758.0,0.000143573
5759.0,0.000143573
5760.0,0.000143573
5761.0,0.000143573
5762.0,0.000143573
5763.0,0.000143573
5764.0,0.000143573
5765.0,0.000143573
5766.0,0.000143573
5767.0,0.000143573
5768.0,0.000143573
5769.0,0.000143573
5770.0,0.000143573
5771.0,0.000143573
5772.0,0.000143573
5773.0,0.000143573
5774.0,0.000143573
5775.0,0.000143573
5776.0,0.000143573
5777.0,0.000143573
5778.0,0.000143573
5779.0,0.000143573
5780.0,0.000143573
5781.0,0.000143573
5782.0,0.000143573
5783.0,0.000143573
5784.0,0.000143573
5785.0,0.000143573
5786.0,0.000143573
5787.0,0.000143573
5788.0,0.000143573
5789.0,0.000143573
5790.0,0.000143573
5791.0,0.000143573
5792.0,0.000143573
5793.0,0.000143573
5794.0,0.000143573
5795.0,0.000143573
5796.0,0.000143573
5797.0,0.000143573
5798.0,0.000143573
5799.0,0.000143573
5800.0,0.000143573
5801.0,0.000143573
5802.0,0.000143573
5803.0,0.000143573
5804.0,0.000143573
5805.0,0.000143573
5806.0,0.000143573
5807.0,0.000143573
5808.0,0.000143573
5809.0,0.000143573
5810.0,0.000143573
5811.0,0.000143573
5812.0,0.000143573
5813.0,0.000143573
5814.0,0.000143573
5815.0,0.000143573
5816.0,0.000143573
5817.0,0.000143573
5818.0,0.000143573
5819.0,0.000143573
5820.0,0.000143573
5821.0,0.000143573
5822.0,0.000143573
5823.0,0.000143573
5824.0,0.000143573
5825.0,0.000143573
5826.0,0.000143573
5827.0,0.000143573
5828.0,0.000143573
5829.0,0.000143573
5830.0,0.000143573
5831.0,0.000143573
5832.0,0.000143573
5833.0,0.00014678
5834.0,0.00014678
5835.0,0.00014678
5836.0,0.00014678
5837.0,0.00014678
5838.0,0.00014678
5839.0,0.00014678
5840.0,0.00014678
5841.0,0.00014678
5842.0,0.00014678
5843.0,0.00014678
5844.0,0.00014678
5845.0,0.00014678
5846.0,0.00014678
5847.0,0.00014678
5848.0,0.00014678
5849.0,0.00014678
5850.0,0.00014678
5851.0,0.00014678
5852.0,0.00014678
5853.0,0.00014678
5854.0,0.00014678
5855.0,0.00014678
5856.0,0.00014678
5857.0,0.00014678
5858.0,0.00014678
5859.0,0.00014678
5860.0,0.00014678
5861.0,0.00014678
5862.0,0.00014678
5863.0,0.00014678
5864.0,0.00014678
5865.0,0.00014678
5866.0,0.00014678
5867.0,0.00014678
5868.0,0.00014678
5869.0,0.00014678
5870.0,0.00014678
5871.0,0.00014678
5872.0,0.00014678
5873.0,0.00014678
5874.0,0.00014678
5875.0,0.00014678
5876.0,0.00014678
5877.0,0.00014678
5878.0,0.00014678
5879.0,0.00014678
5880.0,0.00014678
5881.0,0.00014678
5882.0,0.00014678
5883.0,0.00014678
5884.0,0.00014678
5885.0,0.00014678
5886.0,0.00014678
5887.0,0.00014678
5888.0,0.00014678
5889.0,0.00014678
5890.0,0.00014678
5891.0,0.00014678
5892.0,0.00014678
5893.0,0.00014678
5894.0,0.00014678
5895.0,0.00014678
5896.0,0.00014678
5897.0,0.00014678
5898.0,0.00014678
5899.0,0.00014678
5900.0,0.00014678
5901.0,0.00014678
5902.0,0.00014678
5903.0,0.00014678
5904.0,0.00014678
5905.0,0.00014678
5906.0,0.00014678
5907.0,0.00014678
5908.0,0.00014678
5909.0,0.00014678
5910.0,0.00014678
5911.0,0.00014678
5912.0,0.00014678
5913.0,0.00014678
5914.0,0.00014678
5915.0,0.00014678
5916.0,0.00014678
5917.0,0.00014678
5918.0,0.00014678
5919.0,0.00014678
5920.0,0.00014678
5921.0,0.00014678
5922.0,0.00014678
5923.0,0.00014678
5924.0,0.00014678
5925.0,0.00014678
5926.0,0.00014678
5927.0,0.00014678
5928.0,0.00014678
5929.0,0.00014678
5930.0,0.00014678
5931.0,0.00014678
5932.0,0.00014678
5933.0,0.00014678
5934.0,0.00014678
5935.0,0.00014678
5936.0,0.00014678
5937.0,0.00014678
5938.0,0.00014678
5939.0,0.00014678
5940.0,0.00014678
5941.0,0.00014678
5942.0,0.00014678
5943.0,0.00014678
5944.0,0.00014678
5945.0,0.00014678
5946.0,0.00014678
5947.0,0.00014678
5948.0,0.00014678
5949.0,0.00014678
5950.0,0.00014678
5951.0,0.00014678
5952.0,0.00014678
5953.0,0.00014678
5954.0,0.00014678
5955.0,0.00014678
5956.0,0.00014678
5957.0,0.00014678
5958.0,0.00014678
5959.0,0.00014678
5960.0,0.00014678
5961.0,0.00014678
5962.0,0.00014678
5963.0,0.00014678
5964.0,0.00014678
5965.0,0.00014678
5966.0,0.00014678
5967.0,0.00014678
5968.0,0.00014678
5969.0,0.00014678
5970.0,0.00014678
5971.0,0.00014678
5972.0,0.00014678
5973.0,0.00014678
5974.0,0.00014678
5975.0,0.00014678
5976.0,0.00014678
5977.0,0.00014678
5978.0,0.00014678
5979.0,0.00014678
5980.0,0.00014678
5981.0,0.00014678
5982.0,0.00014678
5983.0,0.00014678
5984.0,0.00014678
5985.0,0.00014678
5986.0,0.00014678
5987.0,0.00014678
5988.0,0.00014678
5989.0,0.00014678
5990.0,0.00014678
5991.0,0.00014678
5992.0,0.00014678
5993.0,0.00014678
5994.0,0.00014678
5995.0,0.00014678
5996.0,0.00014678
5997.0,0.00014678
5998.0,0.00014678
5999.0,0.00014678
6000.0,0.00014678
6001.0,0.00014678
6002.0,0.00014678
6003.0,0.00014678
6004.0,0.00014678
6005.0,0.00014678
6006.0,0.00014678
6007.0,0.00014678
6008.0,0.00014678
6009.0,0.00014678
6010.0,0.00014678
6011.0,0.00014678
6012.0,0.00014678
6013.0,0.00014678
6014.0,0.00014678
6015.0,0.00014678
6016.0,0.00014678
6017.0,0.00014678
6018.0,0.00014678
6019.0,0.00014678
6020.0,0.00014678
6021.0,0.00014678
6022.0,0.00014678
6023.0,0.00014678
6024.0,0.00014678
6025.0,0.00014678
6026.0,0.00014678
6027.0,0.00014678
6028.0,0.00014678
6029.0,0.00014678
6030.0,0.00014678
6031.0,0.00014678
6032.0,0.00014678
6033.0,0.00014678
6034.0,0.00014678
6035.0,0.00014678
6036.0,0.00014678
6037.0,0.00014678
6038.0,0.00014678
6039.0,0.00014678
6040.0,0.00014678
6041.0,0.00014678
6042.0,0.00014678
6043.0,0.00014678
6044.0,0.00014678
6045.0,0.00014678
6046.0,0.00014678
6047.0,0.00014678
6048.0,0.00014678
6049.0,0.00014678
6050.0,0.00014678
6051.0,0.00014678
6052.0,0.00014678
6053.0,0.00014678
6054.0,0.00014678
6055.0,0.00014678
6056.0,0.00014678
6057.0,0.00014678
6058.0,0.00014678
6059.0,0.00014678
6060.0,0.00014678
6061.0,0.00014678
6062.0,0.00014678
6063.0,0.00014678
6064.0,0.00014678
6065.0,0.00014678
6066.0,0.00014678
6067.0,0.00014678
6068.0,0.00014678
6069.0,0.00014678
6070.0,0.00014678
6071.0,0.00014678
6072.0,0.00014678
6073.0,0.00014678
6074.0,0.00014678
6075.0,0.00014678
6076.0,0.00014678
6077.0,0.00014678
6078.0,0.00014678
6079.0,0.00014678
6080.0,0.00014678
6081.0,0.00014678
6082.0,0.00014678
6083.0,0.00014678
6084.0,0.00014678
6085.0,0.00014678
6086.0,0.00014678
6087.0,0.00014678
6088.0,0.00014678
6089.0,0.00014678
6090.0,0.00014678
6091.0,0.00014678
6092.0,0.00014678
6093.0,0.00014678
6094.0,0.00014678
6095.0,0.00014678
6096.0,0.00014678
6097.0,0.00014678
6098.0,0.00014678
6099.0,0.00014678
6100.0,0.00014678
6101.0,0.00014678
6102.0,0.00014678
6103.0,0.00014678
6104.0,0.00014678
6105.0,0.00014678
6106.0,0.00014678
6107.0,0.00014678
6108.0,0.00014678
6109.0,0.00014678
6110.0,0.00014678
6111.0,0.00014678
6112.0,0.00014678
6113.0,0.00014678
6114.0,0.00014678
6115.0,0.00014678
6116.0,0.00014678
6117.0,0.00014678
6118.0,0.00014678
6119.0,0.00014678
6120.0,0.00014678
6121.0,0.00014678
6122.0,0.00014678
6123.0,0.00014678
6124.0,0.00014678
6125.0,0.00014678
6126.0,0.00014678
6127.0,0.00014678
6128.0,0.00014678
6129.0,0.00014678
6130.0,0.00014678
6131.0,0.00014678
6132.0,0.00014678
6133.0,0.00014678
6134.0,0.00014678
6135.0,0.00014678
6136.0,0.00014678
6137.0,0.00014678
6138.0,0.00014678
6139.0,0.00014678
6140.0,0.00014678
6141.0,0.00014678
6142.0,0.00014678
6143.0,0.00014678
6144.0,0.00014678
6145.0,0.00014678
6146.0,0.00014678
6147.0,0.00014678
6148.0,0.00014678
6149.0,0.00014678
6150.0,0.00014678
6151.0,0.00014678
6152.0,0.00014678
6153.0,0.00014678
6154.0,0.00014678
6155.0,0.00014678
6156.0,0.00014678
6157.0,0.00014678
6158.0,0.00014678
6159.0,0.00014678
6160.0,0.00014678
6161.0,0.00014678
6162.0,0.00014678
6163.0,0.00014678
6164.0,0.00014678
6165.0,0.00014678
6166.0,0.00014678
6167.0,0.00014678
6168.0,0.00014678
6169.0,0.00014678
6170.0,0.00014678
6171.0,0.00014678
6172.0,0.00014678
6173.0,0.00014678
6174.0,0.00014678
6175.0,0.00014678
6176.0,0.00014678
6177.0,0.00014678
